2019-10-17 18:00:56,b'RT @ReutersAero: #NorwegianAir and #JetBlue plan transatlantic partnership https://t.co/WD6rG8ai3x'
2019-10-17 17:53:06,"b'Besides being tighter and charging for snacks and carry-ons...and seat choice, is @SpiritAirlines that bad? Help! Trying to decide if saving a total of $300 is worth it compared to @JetBlue for a 2.5 hour flight for 3 ppl.\n#flights #spiritairlines #jetblue'"
2019-10-17 17:48:19,"b""@mattyports Is Spirit airlines that bad? With carry on fees and seat choice I'll be saving $300 compared to #JetBlue. 2:40 minute flight. Is it worth it???"""
2019-10-17 16:59:19,b'@JetBlue When is our flight leaving 1823 from Denver be honest with us so the ppl could plan accordingly #jetblue @JetBlue #Customerscomefirst #travel #CustomerExperience'
2019-10-17 15:40:15,b'I\xe2\x80\x99m in school article for JetBlue documentary!! .\n\n#jetblue #video #instagood #help #instadaily #photoshoot #photo #documentary #mood #film #bestoftheday #smile #tv #filming #production #nyitdidthat #photography #fun\xe2\x80\xa6 https://t.co/J4cSm75xu5'
2019-10-17 14:53:54,b'Reality: center seat coach. \nVirtual Reality: aisle seat IMAX theater. \n\n#vr #virtualreality #JETBLUE #travel #technology https://t.co/lKIgaUJLHo'
2019-10-17 14:42:42,b'@JetBlue we spent over $1k on tickets &amp; specifically picked you because we knew it would probably be the best flying experience.  Plus we looked up your policy. So frustrated &amp; upsetting as we are completely off to a rough start   \xf0\x9f\x98\xad#newmom #jetblue https://t.co/dK6y80xJy9'
2019-10-17 14:13:54,b'Norwegian Airlines finally has the interline worked out with JetBlue.\xc2\xa0\n\nThis is an excellent benefit for clients connecting in USA and Europe.\n\n#Norwegian\xc2\xa0#JetBlue\xc2\xa0#transatlantic\xc2\xa0#connecting\xc2\xa0#interline\xc2\xa0#aviation\xc2\xa0#travel\xc2\xa0#airtravel\n https://t.co/4yJHMxoZqZ'
2019-10-17 13:34:26,b'JetBlue and Norwegian have announced plans to partner on flights to Europe -- details here: https://t.co/uRSdi4tUEj \n\n#europe #jetblue #norwegian #meetingprofs #meetingspotlight https://t.co/GtaMbkI5RS'
2019-10-17 13:28:24,b'Norwegian and JetBlue are launching an interline agreement on flights to Europe - details here: https://t.co/ZcmCWR0Hgo\n\n#norwegian #jetblue #europe #flights #travelagentcentral https://t.co/WgXvK2GJrU'
